LoanID,loan_amnt,funded_amnt,funded_amnt_inv,sub_grade,term,emp_length,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,Output
LoanID16762935,16575,16575,16525.0,31,60,3,15.61,49400.0,12.0,0,1,31,49,7,2,4788,46.5,19,3661.89,0.0,0.0,0.0,0,44,87,0,0,9398.0,10300,0
LoanID72070144,6500,6500,6500.0,15,36,6,11.22,30000.0,29.18,0,1,31,70,9,0,7423,75.0,17,0.0,0.0,0.0,0.0,0,44,48,0,0,63337.0,9900,0
LoanID29543017,12000,12000,11950.0,35,60,6,18.24,36000.0,11.5,0,0,31,59,7,1,7435,62.0,23,1982.77,0.0,0.0,0.0,0,44,52,0,0,10688.0,12000,1
LoanID15560446,35000,35000,35000.0,33,60,10,18.25,78000.0,20.9,1,0,19,30,11,2,18298,54.3,44,9500.26,0.0,0.0,0.0,0,19,87,0,231,43421.0,33700,0
LoanID1513818,16000,16000,16000.0,32,60,3,15.99,52000.0,21.58,1,0,23,70,13,1,5696,46.7,24,2196.85,0.0,0.0,0.0,0,44,48,0,0,17370.0,12200,0
LoanID21408666,26000,26000,25850.0,13,36,2,10.99,59000.0,19.98,0,0,39,109,10,1,13467,54.3,13,3512.56,0.0,0.0,0.0,0,44,83,0,0,188555.0,24800,0
LoanID3728450,9600,9600,9600.0,12,36,10,11.14,75500.0,17.29,0,0,31,117,13,1,11474,42.5,22,1737.42,0.0,0.0,0.0,0,44,156,0,0,21189.0,27000,1
LoanID53732267,12600,12600,12600.0,21,36,10,12.29,31500.0,24.88,1,1,14,70,16,0,10617,46.6,29,831.0,0.0,0.0,0.0,0,14,31,0,0,22481.0,22800,0
LoanID65651252,16000,16000,15975.0,31,36,7,15.61,50000.0,17.35,1,1,15,70,8,0,8138,53.2,14,623.44,0.0,0.0,0.0,0,44,13,0,0,145197.0,15300,0
LoanID4853248,6000,6000,6000.0,41,36,10,20.8,61000.0,30.94,0,2,35,70,17,0,13482,26.4,48,1877.9,0.0,0.0,0.0,0,44,109,0,0,33175.0,51100,1
LoanID10361661,7350,7350,7350.0,34,36,10,19.52,35000.0,6.04,0,2,43,70,3,0,3926,56.9,19,1514.7,0.0,878.97,158.2146,0,44,69,0,0,3926.0,6900,0
LoanID12000204,5500,5500,5500.0,22,36,10,14.47,40000.0,14.64,0,1,31,98,5,1,3887,86.0,15,1144.02,0.0,0.0,0.0,0,44,109,0,0,19542.0,4500,0
LoanID9828033,18225,18225,18225.0,14,36,6,12.99,41000.0,7.29,0,2,31,70,7,0,8114,67.6,9,1608.2,0.0,0.0,0.0,0,44,43,0,0,165551.0,12000,1
LoanID63366123,20000,20000,19975.0,12,60,2,9.17,95000.0,21.29,0,1,32,70,10,0,12377,54.5,27,588.98,0.0,0.0,0.0,0,44,17,0,1400,327709.0,22700,0
LoanID25956495,1000,1000,1000.0,22,36,3,13.35,25000.0,22.23,0,0,31,70,11,0,3720,46.5,53,152.72,0.0,0.0,0.0,0,44,74,0,0,107965.0,8000,0
LoanID50419722,24000,24000,24000.0,2,36,4,6.39,160000.0,13.58,3,0,9,70,9,0,9289,32.3,31,879.87,0.0,0.0,0.0,0,21,31,0,0,43369.0,28800,0
LoanID10737021,16000,16000,16000.0,11,36,2,9.67,130000.0,15.76,3,1,11,70,15,0,14125,74.0,26,836.32,0.0,0.0,0.0,0,44,30,0,0,297064.0,19100,1
LoanID38660873,23850,23850,23850.0,33,60,10,16.49,52000.0,19.41,1,0,18,70,11,0,11785,47.1,29,3947.25,0.0,0.0,0.0,0,42,57,0,0,186147.0,25000,0
LoanID41340598,12000,12000,12000.0,11,36,5,8.67,50000.0,27.73,0,2,38,52,19,1,10080,37.6,39,885.67,0.0,0.0,0.0,0,62,52,0,0,93547.0,26800,0
LoanID15070381,12800,12800,12775.0,45,60,9,22.45,50000.0,28.37,0,1,36,70,11,0,8965,26.6,18,4508.26,0.0,0.0,0.0,0,44,96,0,0,125549.0,33700,0
LoanID8477195,8000,8000,7875.0,5,36,6,8.9,54000.0,13.34,2,0,9,70,13,0,7272,16.0,19,1078.29,0.0,0.0,0.0,0,44,122,0,0,139951.0,45500,0
LoanID15500518,14000,14000,14000.0,24,60,10,15.31,68000.0,16.91,0,3,82,70,11,0,5865,50.6,33,2612.57,0.0,0.0,0.0,0,44,70,0,0,227205.0,11600,1
LoanID10716714,10000,10000,10000.0,14,36,0,12.99,70000.0,25.75,0,3,31,70,21,0,13392,65.0,25,1935.87,0.0,0.0,0.0,0,44,113,0,0,62735.0,20600,0
LoanID16641441,9000,9000,9000.0,5,36,10,8.9,208000.0,3.07,0,0,31,70,8,0,12543,52.7,15,1044.04,0.0,0.0,0.0,0,44,91,0,0,18094.0,23800,0
LoanID944538,25000,17275,17250.0,44,60,10,19.29,105000.0,4.23,5,3,16,70,9,0,718,16.0,46,9396.2,0.0,0.0,0.0,0,44,217,0,0,80669.5,23700,1
LoanID69919738,31050,31050,31050.0,25,60,5,14.33,110000.0,36.11,0,1,31,70,11,0,116054,95.0,23,407.87,0.0,0.0,0.0,0,44,4,0,0,416887.0,122400,0
LoanID38963267,14000,14000,14000.0,1,36,7,6.03,100000.0,14.74,0,0,31,79,17,1,16157,39.3,28,767.82,0.0,0.0,0.0,0,44,57,0,0,46412.0,41100,0
LoanID56782912,28000,28000,28000.0,55,60,10,25.78,110000.0,5.35,0,2,55,70,9,0,5511,90.3,19,3491.77,0.0,0.0,0.0,0,44,26,0,191,125646.0,6100,0
LoanID1270085,35000,35000,34950.0,15,60,10,12.69,102000.0,16.58,0,0,31,70,8,0,26563,89.4,23,11909.92,0.0,0.0,0.0,0,44,213,0,0,80669.5,23700,0
LoanID13627371,7500,7500,7500.0,22,36,9,14.16,94000.0,25.24,0,0,56,70,14,0,38915,38.5,27,1231.29,0.0,0.0,0.0,0,56,74,0,215,178347.0,71100,1
LoanID46378764,20950,20950,20950.0,23,60,10,13.33,42000.0,18.71,0,1,24,70,12,0,7124,27.8,51,1977.38,0.0,0.0,0.0,0,44,39,0,0,53034.0,25600,0
LoanID67677036,10000,10000,10000.0,14,36,10,10.99,160000.0,9.04,0,0,36,70,11,0,14619,74.2,17,174.9,0.0,0.0,0.0,0,36,9,0,0,404034.0,19700,0
LoanID1654239,29900,29900,29900.0,23,60,6,15.8,142500.0,15.15,0,2,31,70,14,0,15272,38.5,30,1474.75,0.0,0.0,0.0,0,44,22,0,0,80669.5,23700,1
LoanID43315930,12000,12000,12000.0,14,36,10,11.44,55000.0,19.56,0,1,31,70,15,0,21574,42.1,36,1099.15,0.0,0.0,0.0,0,44,48,0,0,293366.0,51300,0
LoanID72787262,7475,7475,7475.0,34,36,7,17.57,22000.0,32.51,0,1,31,70,7,0,11554,76.0,15,0.0,0.0,0.0,0.0,0,44,48,0,64,29222.0,15200,0
LoanID37066013,4000,4000,4000.0,22,36,3,12.99,90000.0,9.28,0,2,31,71,12,1,1783,12.0,34,21.66,0.0,0.0,0.0,0,44,4,0,0,8417.0,14900,1
LoanID28480606,28000,28000,28000.0,23,60,5,13.98,90000.0,9.0,0,0,31,16,11,1,22527,66.8,24,4739.14,0.0,0.0,0.0,0,44,70,0,0,260009.0,33700,0
LoanID17443518,4675,4675,4675.0,31,36,6,16.59,13000.0,22.9,0,0,31,70,9,1,7789,69.5,15,1003.7,0.0,0.0,0.0,0,44,87,0,0,7789.0,11200,0
LoanID56319855,16000,16000,16000.0,24,36,10,13.99,50000.0,33.13,0,1,31,70,15,0,19006,74.0,21,1042.78,0.0,0.0,0.0,0,100,26,0,61,44627.0,25600,0
LoanID23563188,27000,27000,27000.0,4,36,10,7.69,72000.0,18.26,0,2,31,70,21,0,18476,24.9,38,2339.08,0.0,0.0,0.0,0,44,74,0,0,89035.0,74300,0
LoanID46982268,15775,15775,15775.0,42,60,2,18.84,50000.0,35.39,0,1,31,70,16,0,14703,48.4,30,2118.58,0.0,0.0,0.0,0,44,39,0,0,195407.0,30400,0
LoanID3929073,3600,3600,3600.0,32,36,10,18.49,124000.0,14.49,1,0,15,70,13,0,18172,83.4,22,1115.23,0.0,0.0,0.0,0,44,152,0,0,293814.0,21800,0
LoanID65822189,10000,10000,10000.0,22,36,6,12.69,65000.0,22.82,0,2,31,105,8,1,10774,52.0,16,292.32,0.0,0.0,0.0,0,44,13,0,0,53332.0,20600,0
LoanID65671869,7000,7000,7000.0,15,36,10,11.53,34000.0,28.06,1,1,20,70,5,0,33339,99.5,16,144.16,0.0,0.0,0.0,0,44,13,0,0,79736.0,33500,0
LoanID13127837,6000,6000,6000.0,14,36,3,12.85,81000.0,6.36,0,1,30,9,19,1,848,1.8,27,1075.78,0.0,0.0,0.0,0,30,100,0,0,195921.0,47300,0
LoanID44345889,8000,8000,8000.0,12,36,8,9.17,52000.0,37.23,1,0,19,70,34,0,30439,69.5,46,539.2,0.0,0.0,0.0,0,44,43,0,0,106917.0,43800,0
LoanID41292889,30000,30000,29750.0,24,60,1,14.31,140000.0,15.79,0,2,31,70,13,0,31955,59.6,17,78.11,0.0,0.0,0.0,0,44,0,0,0,441190.0,53600,1
LoanID7010317,10000,10000,10000.0,34,36,6,19.05,89000.0,25.18,0,3,31,70,21,0,18012,63.0,33,2911.42,0.0,0.0,0.0,0,44,113,0,0,41321.0,28600,1
LoanID21499277,9225,9225,9225.0,4,36,7,7.69,43000.0,19.98,0,0,31,70,9,0,8992,28.8,17,521.06,0.0,0.0,0.0,0,44,39,0,0,198763.0,31200,1
LoanID63078428,14400,14400,14400.0,22,60,10,12.69,93000.0,14.52,1,0,11,70,24,0,27858,49.3,38,577.76,0.0,0.0,0.0,0,43,17,0,0,241583.0,56500,0
LoanID7567385,4600,4600,4600.0,32,36,6,18.25,18700.0,17.07,0,0,31,70,6,0,6903,73.4,14,334.38,0.0,0.0,0.0,0,44,22,0,64,6903.0,9400,1
LoanID37486018,11200,11200,11200.0,12,60,5,9.49,31000.0,20.02,0,0,31,70,8,0,9343,87.3,13,1122.26,0.0,0.0,0.0,0,44,61,0,0,44218.0,10700,0
LoanID19858065,18000,18000,18000.0,3,36,10,7.12,139000.0,7.55,0,4,31,70,9,0,2982,4.3,21,893.88,0.0,0.0,0.0,0,44,39,0,0,215378.0,69300,1
LoanID32148872,13000,13000,13000.0,41,60,10,18.99,57000.0,23.03,0,0,55,70,10,0,16404,70.7,56,2838.05,0.0,0.0,0.0,0,44,65,0,147,221350.0,23200,0
LoanID63048835,32000,32000,32000.0,24,60,10,13.99,175000.0,29.52,0,0,78,70,9,0,66357,92.3,26,1441.22,0.0,0.0,0.0,0,44,17,0,0,736534.0,71900,0
LoanID4067557,7200,7200,7200.0,11,36,2,10.16,45000.0,19.97,0,0,31,70,19,0,17898,47.7,34,1085.53,0.0,0.0,0.0,0,44,113,0,0,199782.0,37500,1
LoanID7318021,23275,23275,23200.0,11,60,10,9.71,66000.0,17.13,0,0,25,70,15,0,23254,47.3,41,3319.79,24.44650462,0.0,0.0,0,44,87,0,0,179646.0,49200,1
LoanID5427143,6650,6650,6650.0,14,36,5,13.11,31906.0,28.66,0,0,31,70,19,0,19891,73.9,24,1414.56,0.0,0.0,0.0,0,44,144,0,0,21168.0,26900,0
LoanID22631307,8900,8900,8900.0,21,36,3,12.99,53000.0,27.41,0,1,31,70,9,0,12328,79.0,17,1376.85,0.0,0.0,0.0,0,44,78,0,0,220092.0,15600,0
LoanID72837791,11000,11000,11000.0,13,36,0,9.8,42000.0,28.46,0,0,74,70,21,0,6222,77.8,25,0.0,0.0,0.0,0.0,0,44,48,0,0,72180.0,8000,0
LoanID64718161,17000,17000,17000.0,1,36,0,5.32,117000.0,6.84,0,0,34,70,15,0,2819,6.8,48,215.26,0.0,0.0,0.0,0,44,13,0,0,285233.0,41500,0
LoanID1486058,10000,10000,10000.0,15,36,3,13.67,36000.0,11.47,1,0,23,70,7,0,11087,84.6,13,1912.18,0.0,574.51,5.7451,0,44,104,0,0,80669.5,23700,0
LoanID72127540,5000,5000,5000.0,2,36,9,6.24,208000.0,8.12,0,0,49,70,8,0,3905,20.9,20,24.27,0.0,0.0,0.0,0,69,4,0,500,25505.0,18700,0
LoanID65538567,5000,5000,5000.0,13,36,1,9.99,50000.0,33.42,1,0,0,70,13,0,1729,15.0,28,119.1,0.0,0.0,0.0,0,68,13,1,0,24617.0,11500,0
LoanID53382391,15000,15000,15000.0,23,36,10,13.33,129000.0,18.88,0,1,31,70,22,0,25806,53.7,33,1124.18,0.0,0.0,0.0,0,44,31,0,0,62296.0,48100,0
LoanID15279718,16575,16575,16525.0,45,60,10,22.45,66500.0,17.25,0,0,49,70,12,0,16111,89.5,19,5595.94,0.0,0.0,0.0,0,49,87,0,188,75364.0,18000,0
LoanID42074020,13250,13250,13250.0,31,36,10,15.59,35000.0,20.23,0,2,31,70,27,0,8666,67.2,38,1280.96,0.0,0.0,0.0,0,44,48,0,102,205002.0,12900,1
LoanID49860238,7475,7475,7475.0,25,36,10,14.65,40000.0,27.36,0,0,66,58,9,1,4519,61.1,29,665.62,0.0,0.0,0.0,0,66,35,0,67,23046.0,7400,0
LoanID13620130,7500,7500,7500.0,21,36,10,13.98,95000.0,17.11,1,1,4,37,17,1,10049,45.7,43,1468.78,0.0,0.0,0.0,0,44,100,0,319,390172.0,22000,0
LoanID63108030,35000,35000,35000.0,32,60,3,16.55,250000.0,14.6,0,5,52,70,14,0,184843,89.4,42,1867.03,0.0,0.0,0.0,0,44,17,0,0,587516.0,200100,0
LoanID71310903,25125,25125,24975.0,34,60,10,17.57,65000.0,32.75,0,0,31,70,8,0,27932,95.7,14,343.35,0.0,0.0,0.0,0,44,4,0,0,130805.0,29200,0
LoanID16542794,6500,6500,6500.0,13,36,10,11.99,57000.0,15.56,0,0,24,70,15,0,7102,49.0,35,994.47,0.0,0.0,0.0,0,24,87,0,0,53443.0,14500,0
LoanID51673885,15000,15000,15000.0,24,36,10,13.99,43351.0,32.28,0,0,38,57,14,2,4795,51.6,22,1274.49,0.0,0.0,0.0,0,76,35,0,0,105006.0,9300,0
LoanID11947306,10000,10000,10000.0,22,60,10,14.47,40000.0,17.58,0,1,31,70,18,0,11662,23.9,24,2013.15,0.0,0.0,0.0,0,44,82,0,0,90903.0,48700,1
LoanID65559075,15000,15000,15000.0,13,36,6,9.99,35000.0,31.55,0,1,31,70,22,0,17805,55.5,30,357.31,0.0,0.0,0.0,0,44,13,0,0,53434.0,32100,0
LoanID49494502,7475,7475,7475.0,21,36,1,12.29,17000.0,32.27,0,0,66,70,8,0,8789,52.6,17,556.78,0.0,0.0,0.0,0,44,39,0,0,16338.0,16700,0
LoanID71158318,11000,11000,11000.0,1,36,10,5.32,80000.0,20.13,0,0,34,70,19,0,11724,22.2,43,45.52,0.0,0.0,0.0,0,34,4,0,50,42889.0,52900,0
LoanID41347889,12000,12000,12000.0,33,60,4,16.49,65000.0,17.43,0,1,31,70,17,0,10332,93.1,25,1833.28,0.0,0.0,0.0,0,44,52,0,0,58161.0,11100,0
LoanID37987895,15000,15000,15000.0,51,60,6,22.99,53000.0,7.16,0,0,31,70,4,0,3814,84.8,10,3499.45,0.0,0.0,0.0,0,44,57,0,65,140595.0,4500,0
LoanID13648699,15000,15000,15000.0,12,36,10,10.99,141000.0,8.28,2,0,17,70,12,0,10819,61.8,29,892.56,0.0,0.0,0.0,0,44,30,0,0,662752.0,17500,1
LoanID17822622,30000,30000,29950.0,22,60,3,14.16,101000.0,14.19,0,0,31,70,8,0,26695,69.7,21,6245.18,0.0,0.0,0.0,0,44,87,0,0,317097.0,38300,0
LoanID40495322,20000,20000,20000.0,4,36,0,7.49,108000.0,4.28,0,0,52,70,4,0,17831,51.7,34,1272.21,0.0,0.0,0.0,0,52,52,0,0,17831.0,34500,0
LoanID65637844,6000,6000,6000.0,3,36,6,6.89,62000.0,10.39,2,0,4,70,10,0,5812,9.9,25,98.45,0.0,0.0,0.0,0,44,13,0,0,14924.0,58900,0
LoanID25576175,7500,7500,7500.0,11,36,10,9.17,110000.0,20.83,0,2,31,70,13,0,6321,25.2,61,382.7,0.0,0.0,0.0,0,44,30,0,0,250749.0,25100,1
LoanID72728189,20000,20000,20000.0,12,36,1,9.17,85000.0,18.16,4,0,12,70,12,0,71659,97.0,30,0.0,0.0,0.0,0.0,0,35,48,0,0,242372.0,73525,0
LoanID67671731,26000,26000,26000.0,31,60,5,15.61,62000.0,19.61,0,0,38,70,18,0,14179,24.2,40,650.13,0.0,0.0,0.0,0,44,9,0,0,36937.0,58700,0
LoanID41373202,15000,15000,15000.0,24,60,1,14.31,60000.0,4.14,0,0,47,70,4,0,5190,76.3,12,1975.33,0.0,0.0,0.0,0,47,52,0,0,8246.0,6800,0
LoanID37055277,5725,5725,5725.0,15,36,0,11.99,34840.0,17.73,0,0,31,55,10,1,3345,29.1,20,557.11,0.0,0.0,0.0,0,44,48,0,0,49249.0,11500,1
LoanID1310160,16000,10225,10225.0,15,60,10,12.69,320400.0,2.28,0,0,31,70,7,0,15196,61.5,10,1729.33,0.0,14.36,0.0,0,44,78,0,0,80669.5,23700,0
LoanID31456399,16000,16000,16000.0,11,36,10,9.17,65000.0,17.84,0,0,24,70,10,0,13786,91.9,33,1512.29,0.0,0.0,0.0,0,41,65,0,0,13937.0,15000,0
LoanID63536923,12000,12000,12000.0,15,36,10,11.53,37563.0,12.17,0,1,56,80,21,2,7824,23.1,35,425.7,0.0,0.0,0.0,0,44,17,0,118,190050.0,33800,0
LoanID1745727,2225,2225,2225.0,22,36,1,15.31,32000.0,32.36,0,1,31,70,10,0,9552,64.1,18,209.14,0.0,0.0,0.0,0,44,39,0,0,39024.0,14900,1
LoanID1628880,14000,14000,13950.0,12,60,8,11.14,80000.0,6.26,0,1,31,70,9,0,6260,27.3,17,1333.83,0.0,0.0,0.0,0,44,48,0,0,80669.5,23700,1
LoanID46113049,25000,25000,25000.0,3,36,10,6.68,91476.0,27.17,1,0,17,70,9,0,7936,52.2,33,1106.21,0.0,0.0,0.0,0,44,39,0,0,215143.0,15200,0
LoanID46436293,12000,12000,12000.0,23,60,0,13.33,32000.0,15.27,0,0,78,72,9,1,2872,22.4,27,1189.01,0.0,0.0,0.0,0,78,44,0,0,140054.0,12800,0
LoanID1843648,4800,4800,4800.0,25,36,6,17.27,52000.0,24.26,0,1,38,70,12,0,5703,54.3,48,1370.17,0.0,0.0,0.0,0,43,143,0,905,243071.0,10500,1
LoanID40584165,24000,24000,24000.0,4,36,10,7.49,120000.0,20.99,0,0,57,70,16,0,72658,50.7,32,1531.65,0.0,0.0,0.0,0,57,52,0,0,375143.0,95300,0
LoanID63505694,5000,5000,5000.0,14,36,10,10.99,60000.0,17.46,0,0,31,70,6,0,3915,81.6,31,173.6,0.0,0.0,0.0,0,44,17,0,0,149073.0,4800,0
LoanID15059180,21000,21000,21000.0,5,36,10,8.9,120000.0,21.46,0,1,31,70,12,0,29677,66.8,21,2436.09,0.0,0.0,0.0,0,44,91,0,0,360615.0,44400,0
LoanID23073106,9600,9600,9600.0,13,36,10,10.99,80000.0,29.89,2,0,11,70,7,0,9197,73.0,27,1249.38,0.0,0.0,0.0,0,44,78,0,0,82230.0,12600,0
LoanID17473102,11250,11250,11250.0,33,60,6,18.25,43880.0,31.67,0,0,28,70,11,0,13913,69.6,18,2226.53,15.0,0.0,0.0,0,44,61,0,0,95921.0,20000,0
LoanID46586266,3600,3600,3600.0,52,36,4,23.99,29000.0,21.36,0,3,33,70,14,0,1782,10.8,27,644.36,0.0,0.0,0.0,0,48,44,0,217,16222.0,16500,0
LoanID68347963,5000,5000,5000.0,12,36,0,9.17,42000.0,38.66,0,1,65,70,19,0,3785,16.2,29,72.94,0.0,0.0,0.0,0,65,9,0,0,197496.0,23300,0
LoanID26258208,29975,29975,29975.0,35,60,1,18.24,105000.0,33.43,0,0,43,70,16,0,38467,74.8,36,4443.78,0.0,0.0,0.0,0,44,43,0,0,214187.0,51400,1
LoanID22641081,32000,32000,31950.0,41,60,8,18.99,80000.0,23.06,0,1,54,70,8,0,14588,86.0,14,8261.64,0.0,0.0,0.0,0,44,78,0,0,112820.0,16950,0
LoanID1816463,16000,16000,16000.0,24,36,9,16.29,85000.0,9.56,0,1,46,70,10,0,11707,49.2,32,430.04,0.0,0.0,0.0,0,46,9,0,0,11707.0,23800,1
LoanID16460550,25000,25000,25000.0,54,60,0,24.99,75000.0,9.65,1,1,15,70,8,0,5474,67.6,18,9866.97,0.0,0.0,0.0,0,62,91,0,58,388146.0,8100,0
LoanID68410599,16000,16000,16000.0,1,36,6,5.32,61400.0,19.3,0,1,64,70,13,0,12947,52.0,26,154.23,0.0,0.0,0.0,0,70,9,0,0,43745.0,24900,0
LoanID41232887,22000,22000,22000.0,5,36,8,8.19,110000.0,23.82,0,0,39,70,13,0,21080,71.5,48,1532.37,0.0,0.0,0.0,0,39,52,0,78,414011.0,29500,0
LoanID53815602,28000,28000,28000.0,4,36,10,7.26,120000.0,20.98,0,0,31,70,6,0,34633,99.0,18,1084.87,0.0,0.0,0.0,0,44,31,0,0,275721.0,35000,0
LoanID70374266,25000,25000,25000.0,45,60,10,20.99,150000.0,14.34,0,1,31,70,10,0,14549,73.5,21,0.0,0.0,0.0,0.0,0,44,48,0,0,349168.0,19800,0
LoanID15157964,24000,24000,24000.0,12,60,9,9.49,62000.0,28.07,0,0,31,70,12,0,33594,64.5,43,1656.83,0.0,0.0,0.0,0,44,43,0,0,188142.0,52100,0
LoanID6156786,20000,20000,20000.0,21,36,6,14.33,53000.0,13.79,0,0,62,70,8,0,23505,61.4,38,4641.49,0.0,0.0,0.0,0,44,139,0,0,23505.0,38300,0
LoanID57984467,5000,5000,5000.0,4,36,6,7.26,53000.0,30.75,0,0,62,70,21,0,24395,44.0,56,151.47,0.0,0.0,0.0,0,64,22,0,0,223350.0,55500,0
LoanID46932426,10000,10000,10000.0,12,36,0,9.17,40000.0,17.02,0,0,56,70,8,0,4865,32.9,12,485.33,0.0,0.0,0.0,0,56,35,0,0,11279.0,14800,0
LoanID780801,15000,15000,15000.0,33,60,10,14.83,100000.0,17.09,0,0,31,70,14,0,29203,44.5,26,1079.59,0.0,0.0,0.0,0,44,26,0,0,80669.5,23700,1
LoanID8097624,11100,11100,11100.0,11,36,5,9.71,32000.0,22.28,0,1,31,70,8,0,21018,87.6,19,1383.95,0.0,0.0,0.0,0,44,87,0,0,121093.0,24000,1
LoanID4627813,20000,20000,19975.0,4,36,5,7.9,87000.0,11.27,0,0,31,70,14,0,14263,38.5,18,2515.34,0.0,0.0,0.0,0,44,148,0,0,38390.0,37000,0
LoanID7566822,20000,20000,20000.0,5,36,10,8.9,110000.0,15.41,0,0,42,70,14,0,22418,49.2,19,2764.31,0.0,0.0,0.0,0,44,131,0,0,39950.0,45600,0
LoanID10879754,8000,8000,8000.0,3,36,8,7.62,46800.0,17.63,0,1,31,70,16,0,6391,20.4,46,872.29,0.0,0.0,0.0,0,44,109,0,0,25529.0,31300,0
LoanID14637988,4750,4750,4750.0,41,36,5,19.99,22000.0,8.95,0,2,31,70,5,0,4140,78.0,10,1320.94,0.0,0.0,0.0,0,44,96,0,0,4140.0,5300,0
LoanID12489669,20000,20000,20000.0,12,36,1,10.99,100000.0,9.19,1,0,18,70,8,0,19806,79.2,14,1968.44,0.0,0.0,0.0,0,44,52,0,0,35331.0,26500,1
LoanID22229453,35000,35000,35000.0,14,60,2,11.67,150000.0,14.48,0,0,31,70,23,0,53691,55.4,37,4343.15,0.0,0.0,0.0,0,44,65,0,0,135542.0,97000,0
LoanID10138534,3000,3000,3000.0,21,36,5,14.3,88000.0,4.01,0,0,31,70,10,0,8406,80.1,19,89.69,0.0,0.0,0.0,0,44,39,0,749,44434.0,10500,1
LoanID45250997,10000,10000,9975.0,21,36,7,12.29,56000.0,27.6,0,0,31,70,12,0,25408,91.1,20,907.86,0.0,0.0,0.0,0,44,44,0,0,189563.0,27900,0
LoanID13767093,8000,8000,8000.0,21,36,4,13.65,30000.0,25.36,0,0,31,70,14,0,9249,44.3,23,1488.1,0.0,0.0,0.0,0,44,100,0,0,156771.0,20900,0
LoanID37016559,24000,24000,24000.0,15,36,0,11.99,130000.0,17.46,0,0,31,70,10,0,20384,74.1,30,387.6,0.0,0.0,0.0,0,44,4,0,0,390202.0,27500,1
LoanID821265,5500,5500,5500.0,15,60,1,10.36,58000.0,19.47,0,1,31,70,13,0,1011,24.1,28,643.46,0.0,0.0,0.0,0,44,70,0,0,80669.5,23700,1
LoanID46111914,10000,10000,10000.0,11,36,10,8.18,70000.0,21.34,0,1,31,70,16,0,12411,41.8,27,595.72,0.0,0.0,0.0,0,44,44,0,0,51434.0,29700,0
LoanID4719674,8875,8875,8875.0,32,36,10,18.49,62500.0,15.19,0,1,31,70,6,0,3242,87.6,10,2735.83,0.0,0.0,0.0,0,44,148,0,0,38587.0,3700,0
LoanID70965119,15075,15075,15050.0,45,60,10,20.99,69000.0,35.48,9,2,13,70,14,0,9147,71.0,36,0.0,0.0,0.0,0.0,0,36,48,0,0,263842.0,12840,0
LoanID5787146,8325,8325,8325.0,13,36,8,12.12,50700.0,14.46,0,0,31,100,7,1,4286,62.1,10,1524.54,0.0,0.0,0.0,0,44,122,0,0,187006.0,6900,0
LoanID2277610,8500,8500,8500.0,13,36,0,12.12,46562.0,18.95,0,0,31,70,15,0,6653,81.1,21,1499.97,0.0,0.0,0.0,0,44,109,0,0,39707.0,8200,0
LoanID1026915,30000,30000,30000.0,25,60,4,14.65,120000.0,14.0,0,0,31,70,12,0,21796,72.7,31,2761.38,0.0,0.0,0.0,0,44,39,0,0,451200.0,30000,0
LoanID19726569,21000,21000,21000.0,23,60,10,13.98,60000.0,20.96,0,1,31,70,9,0,21832,61.7,36,2921.42,0.0,0.0,0.0,0,44,57,0,0,31468.0,35400,1
LoanID48492036,10775,10775,10775.0,45,60,3,21.67,54000.0,37.87,0,0,31,70,10,0,19663,88.2,26,1490.7,0.0,0.0,0.0,0,44,39,0,0,160563.0,22300,0
LoanID16543031,18000,18000,17950.0,22,60,7,14.16,150000.0,3.11,2,0,9,70,9,0,4290,24.4,25,3747.1,0.0,0.0,0.0,0,9,87,0,0,568085.0,17600,0
LoanID11507336,15450,15450,15450.0,25,60,4,16.24,55000.0,9.19,0,1,37,70,11,0,11043,54.9,39,3877.71,37.76,0.0,0.0,0,50,96,0,0,126705.0,20100,0
LoanID1229666,18000,18000,18000.0,13,36,9,11.99,40000.0,16.71,0,0,43,42,8,1,5059,52.7,32,3260.42,0.0,0.0,0.0,0,44,122,0,0,378709.0,9600,0
LoanID8127300,17625,17625,17625.0,22,60,3,14.33,40000.0,22.95,0,1,46,70,10,0,12419,44.4,26,1804.62,0.0,2203.52,22.0352,0,50,39,0,0,16774.0,28000,0
LoanID62353291,25000,25000,25000.0,43,60,9,19.19,65000.0,18.19,0,0,31,82,15,1,12404,58.2,27,1548.14,0.0,0.0,0.0,0,44,17,0,0,255080.0,21300,0
LoanID51793355,18000,18000,18000.0,4,36,7,6.92,67000.0,14.74,0,0,31,70,6,0,32348,73.4,11,749.76,0.0,0.0,0.0,0,44,35,0,0,32348.0,44100,0
